TRX_TAG	TRANSFER/GR CODE	STOCK_CODE	BOX_ITEM_CODE	BOX_ITEM_DESC	PACKAGING	QTY	CONVF	TOTAL_PCS	TOTAL_AMOUNT	ART_HIERC1	ART_HIERC2	ART_HIERC3	ART_HIERC4	DESC_CODE	ART_PRODT	BARCODE	BOX_NO	PLANT	WAREHOUSE	RACK	BIN	STEXT	DATE TIME
20230000000010	CWGR20230000000011	23011810000000001	LBT01507	#1623LOOSEMUSICTOPasstdcolor	BOX	1	1.00	1	99.00000	LOCAL	CLOTHING	WOMEN	DRESS		FG	111123000000160001	1	PL-001	W1-G1	ANGELES	ANGELES		2023-01-18 08:59:31
20230000000010	CWGR20230000000011	23011810000000001	LBT01507	#1623LOOSEMUSICTOPasstdcolor	BOX	1	1.00	1	99.00000	LOCAL	CLOTHING	WOMEN	DRESS		FG	111123000000160002	2	PL-001	W1-G1	ANGELES	ANGELES		2023-01-18 08:59:31
20230000000010	CWGR20230000000011	23011810000000001	LBT01507	#1623LOOSEMUSICTOPasstdcolor	BOX	1	1.00	1	99.00000	LOCAL	CLOTHING	WOMEN	DRESS		FG	111123000000160003	3	PL-001	W1-G1	ANGELES	ANGELES		2023-01-18 08:59:31
